,userName,score,at,content
165,Pengguna Google,5,2026-08-28 14:00:17,di hp hanya punya aplikasi grab aja karena gak mau pindah ke lain hati
166,Pengguna Google,5,2026-08-28 12:34:13,aplikasi bagus dan lengkap layanannya harga juga bersaing banyak promo nya
167,Pengguna Google,5,2026-08-28 11:57:46,penyelamat yg gapunya kendaraan the bestt bangett
168,Pengguna Google,1,2026-08-28 11:13:57,kecewa banget sm gofood nya masa bru 2 menit mau dirubah gabisa di cancel langsung saya uninstall gakan order dan pake lagi apk gojeknya ayo lah diperbaiki cepet si cepet tapi orang klo salah pesenan masa gabisa bru jga benta
169,Pengguna Google,3,2026-08-28 10:44:58,sering double order padahal tidak pakai ongkir hemat
170,Pengguna Google,4,2026-08-28 10:14:48,tolong perbaikilah apk sering tak merespon koneksi bagus
171,Pengguna Google,1,2026-08-28 09:02:29,saya sangat kecewa karena kemarin saya naik grabcar dri rumah saya menuju mall metropolis tas saya tertinggal di mobil katanya pihak grab klo ada barang yg tertinggal bsa langsung melaporkan cepat di tangani barang bsa cepat di temukan di kembalikan ke pemilik penumpang tapi ternyata kenyataan tidak sesuai kayak yg di bilang pihak grab saya sudah membuat pelaporan ke pusat bantuan grab coba chat driver pakai aplikasi grab terkait barang saya yg tertinggal tapi tidak ada yg respon
172,Pengguna Google,1,2026-08-28 07:51:03,naj s banyak driver motor ugal ugalan pake knalpot berisik main hp sambil berkendara di kasih tau malah nyolott
173,Pengguna Google,1,2026-08-28 05:42:57,males banget kalo dapetnya driver blu bi d suka gaada etoll padahal pesen car plus tp beda banget sama car plus yg dr grab
174,Pengguna Google,1,2026-08-28 04:56:57,cs kaga jelas uang kaga balik
175,Pengguna Google,5,2026-08-27 22:37:24,tuan grab nya baik banget moga sehat selalu
176,Pengguna Google,1,2026-08-27 20:14:46,lawak akhir akhir ini sering eror pesan makan tinggal bayar malah buffering
177,Pengguna Google,1,2026-08-27 18:31:28,layanan grab tidak memuaskan drivernya banyak scam nya
178,Pengguna Google,1,2026-08-27 18:15:23,akun tiba logout sendiri dan saat login kembali ada tulisan akun di tangguhkan aneh padahal ga ngapa in cuma pesan food kayak biasa akhirnya ngajuin banding di formulir yg tertera bilangnya suruh nunggu 5 hari kerja untuk dapat sms hasil peninjauan tapi ini terhitung hari ini tgl 27 agust 2026 sudah 3 minggu lebih blm ada sms apapun dari tim grab nanya ke cs via ig dan fb jawaban nya template semua sy pengguna setia loh tapi entah kenapa tiba akun dibilang ga wajar aneh banget
179,Pengguna Google,2,2026-08-27 17:29:27,ongkir buat grab foodnya lebih mahal
180,Pengguna Google,5,2026-08-27 16:34:57,baguss suka sama aplikasi ini sangat membantu
181,Pengguna Google,1,2026-08-27 15:25:50,ga pernah bisa sekali langsung dapat driver ada aja alasannya ga ada disiplin
182,Pengguna Google,5,2026-08-27 15:21:01,driver nya slalu ramah bersih cepat dan amanah bangett aku sm kakakku pelajar pekerja yang biasanya lagi buru rekomen pake grab aja dehh terimakasih banyakk grabb
183,Pengguna Google,1,2026-08-27 14:48:23,tolong di ubah lagi kebijakannya dong masa aku pesan makanan pake vocer dan tiba tiba dari penjual dan driver yang membatalkan pemesanan setelah aku mau pesan lagi vocernya sudah tidak tersedia padahal penjual dan driver yang mebatalkan pemesanan lebih baik pakai indriver ongkir murah hanya 10rb enggak banyak embelembel grab mahal gak ada vocer apalagi lebih mahal stop pakai grab
184,Pengguna Google,2,2026-08-27 12:09:07,lha gob lok kok udah jalan jauh keluar bandara makin dekat ke titik jemput malah makin mahal tarifnya hade
185,Pengguna Google,1,2026-08-27 11:54:17,tiba tiba saya mendapat jemputan padahal saya tidak bisa memesan grab tolong gimana ini saya bilang ke teman teman saya katanya tidak memesan grab tolong
186,Pengguna Google,4,2026-08-27 11:11:52,gaje anjir grab udh ditunggu pesanan dibatalin lah di lamain lah sibal
187,Pengguna Google,1,2026-08-27 09:32:01,kebanyakan driver pilih harga mahal jarak deket cuma 1km di ambil giliran pake yang murah banyak cansel tak jelas emang
188,Pengguna Google,1,2026-08-27 09:11:31,jujur saya sangat kecewa dengan pelayanan grab saat berkomunikasi dengan pihak grab untuk menyampaikan keluhan dan belum selesai menyampaikan keluhannya chatt sudah ditutup saya pesan makanan dengan ongkir prioritas kenapa malah sampai terlambat 20 menit
189,Pengguna Google,5,2026-08-27 08:19:06,aplikasi ini sangat membantu untuk perjalanan dan kebutuhan masyarakat
190,Pengguna Google,1,2026-08-27 07:54:10,masa qris nya dikasih cuma 1 menit bagaimana klau hp seseorang konsumen lelet jaringan bakal lama itu minimal kasih waktu 2 3menit
191,Pengguna Google,4,2026-08-27 06:13:52,untuk driver mohon kalo penumpang belum menuju titik lokasi dan driver nya sudah ada di titik lokasi mohon ditunggu dulu minimal 2 3 menit an jangan asal batalin tunggu persetujuan dari penumpang
192,Pengguna Google,5,2026-08-27 03:27:46,usahain lah paman hematnya nonstop lagi soalnya banyak yang berpindah alih ke gojeg
193,Pengguna Google,1,2026-08-26 22:47:39,aplikasi penjajah ini jelekin maxim paling murah ternyata dia yg paling murah grab car hemat 3kilo lebih masih 13rbuu gila gojek pun ikut2 layanan tarif murah makin di peras driver di buat nya
194,Pengguna Google,1,2026-08-26 22:01:03,ibu gue di luar pesen mie ayam buat gue makan di rumah itu gue nungguin hampur 3 jam di cancel mulu gak mau sama sekali bales chat dan dia cancel mulu aku udah nungguij katanya jam 9 25 bakal dateng tapi di cancel lagi sama dia sekarang gue nungguin sampe jam 10 lu bayangin ibu gue pesen dari jam 7 sekarang ham 9 45 dia belum dateng sama sekali sekarang jam 9 58 perut aku laper banget terus ibu gue nelfon dan katanya di cancel gue nungguin 3 jam lu bayangin aja perut gue udah laper banget
195,Pengguna Google,5,2026-08-26 21:00:30,dengan grab kita dipermudah terutama ketika kita keluar kota dimanapaun kapanpun bisa diorder
196,Pengguna Google,2,2026-08-26 20:51:56,grab car nya selalu buat alesan customer nunggu selalu nyuruh customer ngebatalin juga karena dia gamau batalin sendiri
197,Pengguna Google,5,2026-08-26 20:15:37,alhamdulillah so far so good
198,Pengguna Google,5,2026-08-26 20:05:47,aku selalu memakai grab tapi akhir akhir ini promo 7rb an nya udh ga ada sedih bgt
199,Pengguna Google,5,2026-08-26 20:03:21,mntap mksh grab atas solusi dan penggantian k dompet tunai sya alhamdulillah
200,Pengguna Google,1,2026-08-26 19:12:51,aplikasi ga jelas mesan makanan nunggu berjam2 tapi ga dapat pengemudinya padahal banyak nganggur bertebaran di area restonya ga bisa di batalin pula trus fitur mesan beda tempat untuk apa klo ujung2nya beda pengemudi dipisah padahal lokasinya restonya hanya beberapa meter
201,Pengguna Google,1,2026-08-26 19:12:23,gk pernah ada promo buat apa bikin appnya gimana customer mau make appnya 1 promo pun tidak pernah tersedia
202,Pengguna Google,3,2026-08-26 19:04:53,knp sekarang lemot sekali padahal saya buka aplikasi yg lain lancar2 aja pas buka aplikasi ini kaya yg ngk punya kuata lelet
203,Pengguna Google,1,2026-08-26 18:02:03,grab sekarang jelek banget tdak kya dl
204,Pengguna Google,2,2026-08-26 17:51:59,tolong bgt untuk misi kalo misal rewardnya udh abis jangan di munculin misi nya saya udh ngerjain misi ke habisan reward di hp lain saya liat misinya msh di munculin kasian yg gatau
206,Pengguna Google,5,2026-08-26 17:33:17,tingkatkan kondisi berjalan mu para driver semangat ya
207,Pengguna Google,1,2026-08-26 16:56:59,udah dibayar pake ovo di bayar lagi kok diem aja pak sya bayar 2x
208,Pengguna Google,5,2026-08-26 16:37:37,bagus lebih oke dari aplikasi g0jek
209,Pengguna Google,1,2026-08-26 15:17:14,cm gojek yg mensejahterakan driver nya ga kayak grab nambah driver mulu cm mentingin jualan jaket sementara driver ga dipikirin orderan sm driver ga seimbang manajemen bobrok
210,Pengguna Google,4,2026-08-26 14:34:24,semua yg ada didunia tidak ada yg sempurna
211,Pengguna Google,2,2026-08-26 14:00:07,riwayat pesanan tidak dapat di hapus
212,Pengguna Google,1,2026-08-26 13:52:34,layanan grabfood semakin buruk bahan untuk jarak dekat pun sangat lama meski pilih priority
213,Pengguna Google,1,2026-08-26 12:42:36,cari grabcar skarang susah banget knp ya
214,Pengguna Google,1,2026-08-26 11:31:02,pembaruan petamu kurang valid banyak yang hilang males otak atik lagi lokasi gak ketemu biikin ribet udh enak peta sebelumnya eh pas order nyari alamat lagi yg tidak tertera ribet
215,Pengguna Google,1,2026-08-26 11:17:48,grab hemat 7 ribu hilang muncul kenapa tidak tetap coba ttap bisa menghemat uang pdhal
216,Pengguna Google,2,2026-08-26 11:03:24,kenapa slalu salah d titik penjemputan ga akurat ya
217,Pengguna Google,3,2026-08-26 10:33:04,iklan grab ganggu banget pas lagi ngerjain tugas muncul iklan grab jadi kehapus semua kan
218,Pengguna Google,2,2026-08-26 08:50:43,tolong ya buat aplikasi grab ini terutama buat para semua driver grab tolong di perhatikan soal masalah pembayaran setelah sampai tujuan mengantar penumpangnya sampe rumah untuk selalu menyediakan uang receh untuk uang kembalianya saya termasuk salah satu penumpang yang selalu harus mencari dan menukarkan uang kembalianya sendiri apabila driver selalu ngeluh tidak ada kembalianya tolong di perhatikan ya hal2 sekecil ini ini terjadi pada saya bukan sekali dua kali aja tapi berkali2 mksh
219,Pengguna Google,1,2026-08-26 08:18:22,dapat pengalaman buruk gegara masalah notif grab awalnya gw pesen makanan setelah itu gw nggame buat standby barangkali kurirnya ngabarin dah sampe dan gw tunggu lama gd notif samasekali giliran kluar rumah kurirnya udh didepan dan marah katanya udah ditelfon berkali tapi ga diangkat gw coba cek aplikasinya ternyata dia nelfon 7 tapi samasekali gada notif woi padahal semua izin notif gw idupin gw ga ngaktifin mode jngan ganggu jadi gaenak sama kurirnya padahal salah apliakasinya
220,Pengguna Google,4,2026-08-26 07:29:26,terus terang saya lebih suka versi yang sebelum pembaruan ini karena ketika memesan grab bike hemat atau grab car hemat aplikasi pembaca layar tunanetra yang saya gunakan bisa mendeskripsikan apakah itu bait car hemat atau biasa jadi mohon dikembalikan tampilannya seperti kemarin supaya lebih aksesibel dan ramah pembaca layar tunanetra
221,Pengguna Google,1,2026-08-26 07:11:04,udah berkali kali pesen sampe 11x driver ngga ada jalan stuck chat ngga fi bls dihubungi ngga bisa tolong yah kalau ngga mau ambil orderan jangan gantung gitu padahal cust itu bayar bukan nebeng gratis saya ngga pake promo tetep aja driver grab semua kaya gitu apalagi kalau pake promo kecewa bgt dengan pelayanan ini dari dulu saya cuek tapi ini saya udah kesel tolong di tindak driver yang kaya gitu orderan di ambil tapi masih stuck ngga jalan jalan sampe satu jam saya nunggu
222,Pengguna Google,1,2026-08-26 07:10:29,sering susah dapet driver aplikasi nya g jelas
223,Pengguna Google,1,2026-08-26 06:24:30,knp ga nyari driver yg deket ada yg deket dptnya yg jauh selalu nunggu
224,Pengguna Google,2,2026-08-26 04:46:29,baru saja ngalamin verifikasi jaket bersamaan masuk dengan orderan akibatnya orderan tercancel otomatis seolah olah ditolak driver tolong perbaiki sistemnya agar tidak merugikan driver seperti ini
225,Pengguna Google,5,2026-08-26 03:47:45,tolong driver dikasi sop yang bener saya udah sering banget dengerin driver ngomel berdecak padahal saya selalu diam selalu stand by sebelum driver datang gara macet emosi lah saya gatau jalan emosi apa apa emosi
226,Pengguna Google,5,2026-08-26 02:13:13,kenapa pas login saya masukan email selalu salah susah bgt masa bikin akun doang minta solusinya dong
227,Pengguna Google,5,2026-08-25 23:50:12,premier southeast asian super app covering e hailing rides food delivery logistics and digital financial management
228,Pengguna Google,5,2026-08-25 20:06:55,pesanan saya dari tanggal 21 agustus 2026 sampai saat ini 22 agustus 2026 blm juga sampai dan tidak bisa di batalkan saldo ovo sudah terpotong mohon dapat di batalkan saja dan kembalikan saldonya terimakasih kode pesanan gf 028 nnti saya perbaiki rating setelah saldo kembali terimakasih terimakasih saldo ovo saya kembali walaupun lama
229,Pengguna Google,1,2026-08-25 19:31:05,pesan makanan digrab lama dapet driver bukan main pantes banyak yang dipindah diaplikasi sebelah
230,Pengguna Google,3,2026-08-25 19:21:56,grab tuh kenapa sih setiap habis magrib jaringannya gak ada sudah satu minggu seperti ini padahal aplikasi online lain semuanya lancar2 saja saat dicoba mau beli makanan aja susah banget rasanya lewat grab
231,Pengguna Google,1,2026-08-25 17:33:27,saya dapat pengalaman sangat buruk oleh pengemudi driver yang membuat saya takut dan trauma naik grab lagi saya sudah lapor tapi tak tidak ada follow up yang jelas dari aplikasi
232,Pengguna Google,1,2026-08-25 17:27:47,muak banget kak nunggu grabcar ga ada ada pas urgent di perantauan
233,Pengguna Google,5,2026-08-25 16:03:49,dengan grab jd lebih mudah saat dibutuhkan
234,Pengguna Google,5,2026-08-25 15:52:40,grabfood is a practical choice for ordering food without leaving home the large number of restaurants frequent promotions and integration with other grab services make it especially convenient for regular users
236,Pengguna Google,1,2026-08-25 13:48:44,di kota jambi mayoritas penguna slot 6500 jangan lagi di batasi biar dapat semua
237,Pengguna Google,3,2026-08-25 13:14:20,ganggu banget di iklan tapi fungsi nya bagus tapi iklan ny
238,Pengguna Google,2,2026-08-25 12:20:02,aplikasinya suka eror kalau masalah sinyal sinyal saya udah bagus tapi dia suka eror
239,Pengguna Google,1,2026-08-25 09:51:49,iklan lu nyebelin maksa banget bisa ga ga ush masuk ke apk kalo udh iklan maksa banget ngeselin
240,Pengguna Google,2,2026-08-25 09:49:35,ribet klo mau login pake muka gagal trs mempersulit org login lama kadang ga terverif muka nya aneh ribet aplikasi ribet mempersulit aja aneh
241,Pengguna Google,1,2026-08-25 06:49:25,selamat pagi bapak ibu pihak grab saya mau nanya perusahaan kalian grab anti kritik atau sebuah perusahaan yng terbuka trhadap saran dan kritik untk kemajuan perusahan trsbut sya mau kasih saran aja ya perbaiki layanan kalian mau itu espress tolong diperbaiki krna sama sekali tidak express smntara layanan kalian yang biasa mnurut sya itu cuma cara kalian mempermainkan konsumen agar beralih ke mode express smntra pilihannya yg katanya express jga tidak expres berbenahlah kalian
242,Pengguna Google,1,2026-08-25 06:09:08,php saya beli obat di apotek pakai aplikasi grab lama tidak dapat driver tapi tidak bisa di batalkan karena tidak ada pilihan pembatalan nya sedangkan saya sudah payment
243,Pengguna Google,4,2026-08-25 01:41:46,tarif nya kl naik grabbike naik ya yg awal nya cuma 10rb jdi 30rban trs setiap sya pesan grab food lama juga lebih di perbaiki ya min
244,Pengguna Google,5,2026-08-25 00:53:52,pelayanan grab di sta woosh tegalluar jam 10 55 tgl 24 8 2026 setelah turun dari kereta lalu di sta woosh tegalluar ditawarkan grabnow oleh pelayan grab menuju sumarecon proyek borromeus bandung sy setuju dengan yg ditawarkan tsb dengan bayar qris team pelayan dari grab menyuruh saya naik ke mobil diperjalanan sambil obrol dengan driver mengenai bayar qris tsb tapi driver bilang qris lagi ga bisa bisa nya tf ovo saya butuh bukti transaksi utk di reumbers kantor bukti tf ovo ada di sy
245,Pengguna Google,4,2026-08-24 23:33:51,tolong dong setiap mau di pake pasti harus di update dlu
246,Pengguna Google,1,2026-08-24 21:19:04,mesan makanan nunggu sampe 2 jam an baru sampe cs nya juga kurang
247,Pengguna Google,1,2026-08-24 20:52:52,knp tiap mau buka aplikasinya hrs update mulu pas mau update susah ruang penyimpanan penuh hrs ada aplikasi yg di hapus
248,Pengguna Google,1,2026-08-24 20:47:06,sekarang kenapa grab car ribet banget ya kalo mau pesen contoh saya mau pesen grab standart eh nunggu dulu smpe 20 menit kadang udah dapet malah di cancel terus pilih grab car listrik sama nunggu dulu kenapa sih ga kyk dulu lagi aja yg deket itu langsung dapet
249,Pengguna Google,3,2026-08-24 20:26:12,pesanan makanan selalu terlambat padahal sudah pakai prioritas
250,Pengguna Google,2,2026-08-24 20:20:53,coba diperbaiki aplikasinya saya sering chat driver tapi sering gak kekirim walau wifi saya secepat the flash sibuk mutar mutar aja tandanya
251,Pengguna Google,5,2026-08-24 19:18:57,cepat aman dan nyaman terimakasih abang ojol
252,Pengguna Google,4,2026-08-24 18:06:52,saya pesan resto cikande serang nganter ke jayanti tangerang nga pernah dapat driver pendahal driver banyak pas saya samperin ke resto nya
253,Pengguna Google,1,2026-08-24 17:24:58,tolong beri animasi kendaraan yang mengantarkan pesanan menjadi bisa berjalan agar customer bisa mengetahui keberadaan si pengantar
254,Pengguna Google,5,2026-08-24 17:16:08,abang grab ramah sepanjang perjalanan sambil ngobrol tapi abangnya tetep konsentrasi selana dalam perjalanan
255,Pengguna Google,1,2026-08-24 17:15:49,aplikasi lemot saat tau butuh kendaraan harga tiba tiba naik
256,Pengguna Google,1,2026-08-24 17:04:12,pembayaran tunai tidak menemukan pengemudi sama sekali dan menunggu lama
257,Pengguna Google,1,2026-08-24 16:50:02,apa apaan iklan nya maksa banget sampai kagak di kasih tanda silang buat ngeskip udah kek aplikasi apaan aja mirip tuh kayak apk sebelah sama sama gamau di skip dan maksa masuk ke apk nya jelek
